commit_id,idx,changed_type,label,raw_changed_line,changed_line 
dd92a9db6b288def8159f30336f6793239882c9d,138,added,0.0,repetition ( Type . Repetition . REQUIRED ) ;,repetition   Type   Repetition   REQUIRED
dd92a9db6b288def8159f30336f6793239882c9d,139,added,0.0,"public MapValueBuilder < MP , M > optionalMapValue ( ) {",public MapValueBuilder < MP   M > optionalMapValue
dd92a9db6b288def8159f30336f6793239882c9d,140,added,0.0,public GroupKeyBuilder ( M mapBuilder ) {,public GroupKeyBuilder   M mapBuilder
dd92a9db6b288def8159f30336f6793239882c9d,141,added,0.0,"public GroupElementBuilder < P , THIS > optionalGroupElement ( ) {",public GroupElementBuilder < P   THIS > optionalGroupElement
dd92a9db6b288def8159f30336f6793239882c9d,142,added,0.0,"public static class ValueBuilder < MP , M extends BaseMapBuilder < MP , M > >",public static class ValueBuilder < MP   M extends BaseMapBuilder < MP   M > >
dd92a9db6b288def8159f30336f6793239882c9d,143,added,0.0,"super ( ( ( BaseListBuilder < LP , L > ) listBuilder ) . parent , type ) ;",super       BaseListBuilder < LP   L >   listBuilder     parent   type
dd92a9db6b288def8159f30336f6793239882c9d,144,added,0.0,"Preconditions . checkState ( originalType = = null ,",Preconditions   checkState   originalType = = null
dd92a9db6b288def8159f30336f6793239882c9d,145,added,0.0,"return new ListValueBuilder < P , THIS > ( self ( ) ) . repetition ( repetition ) ;",return new ListValueBuilder < P   THIS >   self         repetition   repetition
dd92a9db6b288def8159f30336f6793239882c9d,146,added,0.0,". required ( PrimitiveTypeName . BINARY ) . as ( OriginalType . UTF8 ) . named ( ""key"" ) ;",required   PrimitiveTypeName   BINARY     as   OriginalType   UTF<NUM>     named   <STR>
dd92a9db6b288def8159f30336f6793239882c9d,147,added,0.0,return new GroupBuilder < THIS > ( self ( ) ),return new GroupBuilder < THIS >   self
dd92a9db6b288def8159f30336f6793239882c9d,148,added,0.0,"public abstract static class BaseMapBuilder < P , THIS extends BaseMapBuilder < P , THIS > >",public abstract static class BaseMapBuilder < P   THIS extends BaseMapBuilder < P   THIS > >
dd92a9db6b288def8159f30336f6793239882c9d,149,added,0.0,"public ValueBuilder ( M mapBuilder , PrimitiveTypeName type ) {",public ValueBuilder   M mapBuilder   PrimitiveTypeName type
dd92a9db6b288def8159f30336f6793239882c9d,150,added,0.0,return this . mapBuilder ;,return this   mapBuilder
dd92a9db6b288def8159f30336f6793239882c9d,151,added,0.0,public MapBuilder < THIS > requiredMap ( ) {,public MapBuilder < THIS > requiredMap
dd92a9db6b288def8159f30336f6793239882c9d,152,added,0.0,"BasePrimitiveBuilder < MP , KeyBuilder < MP , M > > {",BasePrimitiveBuilder < MP   KeyBuilder < MP   M > >
dd92a9db6b288def8159f30336f6793239882c9d,153,added,0.0,"public ListElementBuilder < P , THIS > requiredListElement ( ) {",public ListElementBuilder < P   THIS > requiredListElement
dd92a9db6b288def8159f30336f6793239882c9d,154,added,0.0,"public static class KeyBuilder < MP , M extends BaseMapBuilder < MP , M > > extends",public static class KeyBuilder < MP   M extends BaseMapBuilder < MP   M > > extends
dd92a9db6b288def8159f30336f6793239882c9d,155,added,0.0,"public static class GroupBuilder < P > extends BaseGroupBuilder < P , GroupBuilder < P > > {",public static class GroupBuilder < P > extends BaseGroupBuilder < P   GroupBuilder < P > >
dd92a9db6b288def8159f30336f6793239882c9d,156,added,0.0,public GroupBuilder < THIS > group ( Type . Repetition repetition ) {,public GroupBuilder < THIS > group   Type   Repetition repetition
dd92a9db6b288def8159f30336f6793239882c9d,157,added,0.0,private MapBuilder ( Class < P > returnType ) {,private MapBuilder   Class < P > returnType
dd92a9db6b288def8159f30336f6793239882c9d,158,added,0.0,public static PrimitiveBuilder < PrimitiveType > optional ( PrimitiveTypeName type ) {,public static PrimitiveBuilder < PrimitiveType > optional   PrimitiveTypeName type
dd92a9db6b288def8159f30336f6793239882c9d,159,added,0.0,"public static class ListValueBuilder < MP , M extends BaseMapBuilder < MP , M > >",public static class ListValueBuilder < MP   M extends BaseMapBuilder < MP   M > >
dd92a9db6b288def8159f30336f6793239882c9d,160,added,0.0,"protected KeyBuilder < MP , M > self ( ) {",protected KeyBuilder < MP   M > self
dd92a9db6b288def8159f30336f6793239882c9d,161,added,0.0,"return new KeyBuilder < P , THIS > ( self ( ) , type ) ;",return new KeyBuilder < P   THIS >   self       type
dd92a9db6b288def8159f30336f6793239882c9d,162,added,0.0,"return new MapValueBuilder < P , THIS > ( self ( ) ) . repetition ( repetition ) ;",return new MapValueBuilder < P   THIS >   self         repetition   repetition
dd92a9db6b288def8159f30336f6793239882c9d,163,added,0.0,"public static class MapElementBuilder < LP , L extends BaseListBuilder < LP , L > >",public static class MapElementBuilder < LP   L extends BaseListBuilder < LP   L > >
dd92a9db6b288def8159f30336f6793239882c9d,164,added,0.0,return groupValue ( Type . Repetition . OPTIONAL ) ;,return groupValue   Type   Repetition   OPTIONAL
dd92a9db6b288def8159f30336f6793239882c9d,165,added,0.0,BaseGroupBuilder . class . cast ( parent ) . addField ( type ) ;,BaseGroupBuilder   class   cast   parent     addField   type
dd92a9db6b288def8159f30336f6793239882c9d,166,added,0.0,"protected MapValueBuilder < MP , M > self ( ) {",protected MapValueBuilder < MP   M > self
dd92a9db6b288def8159f30336f6793239882c9d,167,added,0.0,if ( valueType ! = null ) {,if   valueType ! = null
dd92a9db6b288def8159f30336f6793239882c9d,168,added,0.0,public static PrimitiveBuilder < PrimitiveType > repeated ( PrimitiveTypeName type ) {,public static PrimitiveBuilder < PrimitiveType > repeated   PrimitiveTypeName type
dd92a9db6b288def8159f30336f6793239882c9d,169,added,0.0,private P parent ;,private P parent
dd92a9db6b288def8159f30336f6793239882c9d,170,added,0.0,"public static class MapBuilder < P > extends BaseMapBuilder < P , MapBuilder < P > > {",public static class MapBuilder < P > extends BaseMapBuilder < P   MapBuilder < P > >
dd92a9db6b288def8159f30336f6793239882c9d,171,added,0.0,public static ListBuilder < GroupType > list ( Type . Repetition repetition ) {,public static ListBuilder < GroupType > list   Type   Repetition repetition
dd92a9db6b288def8159f30336f6793239882c9d,172,added,0.0,"return new GroupValueBuilder < P , THIS > ( self ( ) ) . repetition ( repetition ) ;",return new GroupValueBuilder < P   THIS >   self         repetition   repetition
dd92a9db6b288def8159f30336f6793239882c9d,173,added,0.0,"public abstract static class Builder < THIS extends Builder , P > {",public abstract static class Builder < THIS extends Builder   P >
dd92a9db6b288def8159f30336f6793239882c9d,174,added,0.0,"public ValueBuilder < MP , M > optionalValue ( PrimitiveTypeName type ) {",public ValueBuilder < MP   M > optionalValue   PrimitiveTypeName type
dd92a9db6b288def8159f30336f6793239882c9d,175,added,0.0,"private PrimitiveBuilder ( P parent , PrimitiveTypeName type ) {",private PrimitiveBuilder   P parent   PrimitiveTypeName type
dd92a9db6b288def8159f30336f6793239882c9d,176,added,0.0,"public GroupElementBuilder < P , THIS > requiredGroupElement ( ) {",public GroupElementBuilder < P   THIS > requiredGroupElement
dd92a9db6b288def8159f30336f6793239882c9d,177,added,0.0,public THIS key ( Type type ) {,public THIS key   Type type
dd92a9db6b288def8159f30336f6793239882c9d,178,added,0.0,throw new IllegalStateException (,throw new IllegalStateException
dd92a9db6b288def8159f30336f6793239882c9d,179,added,0.0,"public abstract static class BaseGroupBuilder < P , THIS extends BaseGroupBuilder < P , THIS > >",public abstract static class BaseGroupBuilder < P   THIS extends BaseGroupBuilder < P   THIS > >
dd92a9db6b288def8159f30336f6793239882c9d,180,added,0.0,"public static class PrimitiveBuilder < P > extends BasePrimitiveBuilder < P , PrimitiveBuilder < P > > {",public static class PrimitiveBuilder < P > extends BasePrimitiveBuilder < P   PrimitiveBuilder < P > >
dd92a9db6b288def8159f30336f6793239882c9d,181,added,0.0,@ Override,@ Override
dd92a9db6b288def8159f30336f6793239882c9d,182,added,0.0,"public MapElementBuilder < P , THIS > optionalMapElement ( ) {",public MapElementBuilder < P   THIS > optionalMapElement
dd92a9db6b288def8159f30336f6793239882c9d,183,added,0.0,private static final Type STRING KEY = Types,private static final Type STRING KEY = Types
dd92a9db6b288def8159f30336f6793239882c9d,184,added,0.0,. repetition ( Type . Repetition . REQUIRED ) ;,repetition   Type   Repetition   REQUIRED
dd92a9db6b288def8159f30336f6793239882c9d,185,added,0.0,"public ListValueBuilder < P , THIS > requiredListValue ( ) {",public ListValueBuilder < P   THIS > requiredListValue
dd92a9db6b288def8159f30336f6793239882c9d,186,added,0.0,return new MapBuilder < THIS > ( self ( ) ) . repetition ( repetition ) ;,return new MapBuilder < THIS >   self         repetition   repetition
dd92a9db6b288def8159f30336f6793239882c9d,187,added,0.0,public MapBuilder < THIS > map (,public MapBuilder < THIS > map
dd92a9db6b288def8159f30336f6793239882c9d,188,added,0.0,"public MapValueBuilder < MP , M > requiredMapValue ( ) {",public MapValueBuilder < MP   M > requiredMapValue
dd92a9db6b288def8159f30336f6793239882c9d,189,added,0.0,. repetition ( Type . Repetition . OPTIONAL ) ;,repetition   Type   Repetition   OPTIONAL
dd92a9db6b288def8159f30336f6793239882c9d,190,added,0.0,"protected GroupValueBuilder < MP , M > self ( ) {",protected GroupValueBuilder < MP   M > self
dd92a9db6b288def8159f30336f6793239882c9d,191,added,0.0,"return new MapValueBuilder < MP , M > ( mapBuilder ) . repetition ( repetition ) ;",return new MapValueBuilder < MP   M >   mapBuilder     repetition   repetition
dd92a9db6b288def8159f30336f6793239882c9d,192,added,0.0,this . parent = parent ;,this   parent = parent
dd92a9db6b288def8159f30336f6793239882c9d,193,added,0.0,public PrimitiveBuilder < THIS > primitive (,public PrimitiveBuilder < THIS > primitive
dd92a9db6b288def8159f30336f6793239882c9d,194,added,0.0,public MapBuilder < THIS > optionalMap ( ) {,public MapBuilder < THIS > optionalMap
dd92a9db6b288def8159f30336f6793239882c9d,195,added,0.0,"public ValueBuilder < P , THIS > value ( PrimitiveTypeName type ,",public ValueBuilder < P   THIS > value   PrimitiveTypeName type
dd92a9db6b288def8159f30336f6793239882c9d,196,added,0.0,public ListBuilder < THIS > optionalList ( ) {,public ListBuilder < THIS > optionalList
dd92a9db6b288def8159f30336f6793239882c9d,197,added,0.0,private Type keyType = null ;,private Type keyType = null
dd92a9db6b288def8159f30336f6793239882c9d,198,added,0.0,"public MapValueBuilder < MP , M > mapValue ( Type . Repetition repetition ) {",public MapValueBuilder < MP   M > mapValue   Type   Repetition repetition
dd92a9db6b288def8159f30336f6793239882c9d,199,added,0.0,"extends BaseListBuilder < LP , ListElementBuilder < LP , L > > {",extends BaseListBuilder < LP   ListElementBuilder < LP   L > >
dd92a9db6b288def8159f30336f6793239882c9d,200,added,0.0,"public static class GroupKeyBuilder < MP , M extends BaseMapBuilder < MP , M > >",public static class GroupKeyBuilder < MP   M extends BaseMapBuilder < MP   M > >
dd92a9db6b288def8159f30336f6793239882c9d,201,added,0.0,public BaseListBuilder ( P parent ) {,public BaseListBuilder   P parent
dd92a9db6b288def8159f30336f6793239882c9d,202,added,0.0,"public MapValueBuilder < P , THIS > optionalMapValue ( ) {",public MapValueBuilder < P   THIS > optionalMapValue
dd92a9db6b288def8159f30336f6793239882c9d,203,added,0.0,return new ListBuilder < THIS > ( self ( ) ) . repetition ( repetition ) ;,return new ListBuilder < THIS >   self         repetition   repetition
dd92a9db6b288def8159f30336f6793239882c9d,204,added,0.0,public PrimitiveBuilder < THIS > repeated (,public PrimitiveBuilder < THIS > repeated
dd92a9db6b288def8159f30336f6793239882c9d,205,added,0.0,protected void setValueType ( Type valueType ) {,protected void setValueType   Type valueType
dd92a9db6b288def8159f30336f6793239882c9d,206,added,0.0,private GroupBuilder ( Class < P > returnType ) {,private GroupBuilder   Class < P > returnType
dd92a9db6b288def8159f30336f6793239882c9d,207,added,0.0,"Preconditions . checkState ( this . elementType = = null ,",Preconditions   checkState   this   elementType = = null
dd92a9db6b288def8159f30336f6793239882c9d,208,added,0.0,public BaseListBuilder ( Class < P > returnType ) {,public BaseListBuilder   Class < P > returnType
dd92a9db6b288def8159f30336f6793239882c9d,209,added,0.0,"public GroupValueBuilder < MP , M > optionalGroupValue ( ) {",public GroupValueBuilder < MP   M > optionalGroupValue
dd92a9db6b288def8159f30336f6793239882c9d,210,added,0.0,"public MapElementBuilder < P , THIS > requiredMapElement ( ) {",public MapElementBuilder < P   THIS > requiredMapElement
dd92a9db6b288def8159f30336f6793239882c9d,211,added,0.0,"public MapValueBuilder < P , THIS > mapValue ( Type . Repetition repetition ) {",public MapValueBuilder < P   THIS > mapValue   Type   Repetition repetition
dd92a9db6b288def8159f30336f6793239882c9d,212,added,0.0,protected ListBuilder < P > self ( ) {,protected ListBuilder < P > self
dd92a9db6b288def8159f30336f6793239882c9d,213,added,0.0,"public ListElementBuilder < P , THIS > optionalListElement ( ) {",public ListElementBuilder < P   THIS > optionalListElement
dd92a9db6b288def8159f30336f6793239882c9d,214,added,0.0,"public static class ListBuilder < P > extends BaseListBuilder < P , ListBuilder < P > > {",public static class ListBuilder < P > extends BaseListBuilder < P   ListBuilder < P > >
dd92a9db6b288def8159f30336f6793239882c9d,215,added,0.0,"public static class ListElementBuilder < LP , L extends BaseListBuilder < LP , L > >",public static class ListElementBuilder < LP   L extends BaseListBuilder < LP   L > >
dd92a9db6b288def8159f30336f6793239882c9d,216,added,0.0,public ListBuilder < THIS > list ( Type . Repetition repetition ) {,public ListBuilder < THIS > list   Type   Repetition repetition
dd92a9db6b288def8159f30336f6793239882c9d,217,added,0.0,"return element ( type , Type . Repetition . OPTIONAL ) ;",return element   type   Type   Repetition   OPTIONAL
dd92a9db6b288def8159f30336f6793239882c9d,218,added,0.0,"public MapValueBuilder < P , THIS > requiredMapValue ( ) {",public MapValueBuilder < P   THIS > requiredMapValue
dd92a9db6b288def8159f30336f6793239882c9d,219,added,0.0,return new ListBuilder < GroupType > ( GroupType . class ) . repetition ( repetition ) ;,return new ListBuilder < GroupType >   GroupType   class     repetition   repetition
dd92a9db6b288def8159f30336f6793239882c9d,220,added,0.0,"public static class ElementBuilder < LP , L extends BaseListBuilder < LP , L > >",public static class ElementBuilder < LP   L extends BaseListBuilder < LP   L > >
dd92a9db6b288def8159f30336f6793239882c9d,221,added,0.0,public static MapBuilder < GroupType > map ( Type . Repetition repetition ) {,public static MapBuilder < GroupType > map   Type   Repetition repetition
dd92a9db6b288def8159f30336f6793239882c9d,222,added,0.0,return mapValue ( Type . Repetition . OPTIONAL ) ;,return mapValue   Type   Repetition   OPTIONAL
dd92a9db6b288def8159f30336f6793239882c9d,223,added,0.0,"""Only one key type can be built with a MapBuilder"" ) ;",<STR>
dd92a9db6b288def8159f30336f6793239882c9d,224,added,0.0,} else if ( returnClass ! = null ) {,else if   returnClass ! = null
dd92a9db6b288def8159f30336f6793239882c9d,225,added,0.0,return mapElement ( Type . Repetition . OPTIONAL ) ;,return mapElement   Type   Repetition   OPTIONAL
dd92a9db6b288def8159f30336f6793239882c9d,226,added,0.0,"extends BasePrimitiveBuilder < MP , ValueBuilder < MP , M > > {",extends BasePrimitiveBuilder < MP   ValueBuilder < MP   M > >
dd92a9db6b288def8159f30336f6793239882c9d,227,added,0.0,public static MapBuilder < GroupType > requiredMap ( ) {,public static MapBuilder < GroupType > requiredMap
dd92a9db6b288def8159f30336f6793239882c9d,228,added,0.0,public LP named ( String name ) {,public LP named   String name
dd92a9db6b288def8159f30336f6793239882c9d,229,added,0.0,return mapElement ( Type . Repetition . REQUIRED ) ;,return mapElement   Type   Repetition   REQUIRED
dd92a9db6b288def8159f30336f6793239882c9d,230,added,0.0,. named ( name ) ;,named   name
dd92a9db6b288def8159f30336f6793239882c9d,231,added,0.0,"Preconditions . checkState ( this . keyType = = null ,",Preconditions   checkState   this   keyType = = null
dd92a9db6b288def8159f30336f6793239882c9d,232,added,0.0,"public ElementBuilder ( L listBuilder , PrimitiveTypeName type ) {",public ElementBuilder   L listBuilder   PrimitiveTypeName type
dd92a9db6b288def8159f30336f6793239882c9d,233,added,0.0,"public static class GroupValueBuilder < MP , M extends BaseMapBuilder < MP , M > >",public static class GroupValueBuilder < MP   M extends BaseMapBuilder < MP   M > >
dd92a9db6b288def8159f30336f6793239882c9d,234,added,0.0,protected abstract THIS self ( ) ;,protected abstract THIS self
dd92a9db6b288def8159f30336f6793239882c9d,235,added,0.0,public GroupValueBuilder ( M mapBuilder ) {,public GroupValueBuilder   M mapBuilder
dd92a9db6b288def8159f30336f6793239882c9d,236,added,0.0,protected PrimitiveBuilder < P > self ( ) {,protected PrimitiveBuilder < P > self
dd92a9db6b288def8159f30336f6793239882c9d,237,added,0.0,"public ValueBuilder < P , THIS > requiredValue ( PrimitiveTypeName type ) {",public ValueBuilder < P   THIS > requiredValue   PrimitiveTypeName type
dd92a9db6b288def8159f30336f6793239882c9d,238,added,0.0,public MapValueBuilder ( M mapBuilder ) {,public MapValueBuilder   M mapBuilder
dd92a9db6b288def8159f30336f6793239882c9d,239,added,0.0,this . valueType = valueType ;,this   valueType = valueType
dd92a9db6b288def8159f30336f6793239882c9d,240,added,0.0,public static MapBuilder < GroupType > optionalMap ( ) {,public static MapBuilder < GroupType > optionalMap
dd92a9db6b288def8159f30336f6793239882c9d,241,added,0.0,private Type valueType = null ;,private Type valueType = null
dd92a9db6b288def8159f30336f6793239882c9d,242,added,0.0,"extends BaseGroupBuilder < LP , GroupElementBuilder < LP , L > > {",extends BaseGroupBuilder < LP   GroupElementBuilder < LP   L > >
dd92a9db6b288def8159f30336f6793239882c9d,243,added,0.0,"public ValueBuilder < MP , M > requiredValue ( PrimitiveTypeName type ) {",public ValueBuilder < MP   M > requiredValue   PrimitiveTypeName type
dd92a9db6b288def8159f30336f6793239882c9d,244,added,0.0,public PrimitiveBuilder < THIS > optional (,public PrimitiveBuilder < THIS > optional
dd92a9db6b288def8159f30336f6793239882c9d,245,added,0.0,if ( BaseGroupBuilder . class . isAssignableFrom ( parent . getClass ( ) ) ) {,if   BaseGroupBuilder   class   isAssignableFrom   parent   getClass
dd92a9db6b288def8159f30336f6793239882c9d,246,added,0.0,super ( parent ) ;,super   parent
dd92a9db6b288def8159f30336f6793239882c9d,247,added,0.0,"public ListValueBuilder < MP , M > listValue ( Type . Repetition repetition ) {",public ListValueBuilder < MP   M > listValue   Type   Repetition repetition
dd92a9db6b288def8159f30336f6793239882c9d,248,added,0.0,public THIS id ( int id ) {,public THIS id   int id
dd92a9db6b288def8159f30336f6793239882c9d,249,added,0.0,"public BaseListBuilder < P , THIS > element ( Type type ) {",public BaseListBuilder < P   THIS > element   Type type
dd92a9db6b288def8159f30336f6793239882c9d,250,added,0.0,Type . Repetition repetition ) {,Type   Repetition repetition
dd92a9db6b288def8159f30336f6793239882c9d,251,added,0.0,private GroupBuilder ( P parent ) {,private GroupBuilder   P parent
dd92a9db6b288def8159f30336f6793239882c9d,252,added,0.0,public GroupBuilder < THIS > optionalGroup ( ) {,public GroupBuilder < THIS > optionalGroup
dd92a9db6b288def8159f30336f6793239882c9d,253,added,0.0,"public ValueBuilder < P , THIS > optionalValue ( PrimitiveTypeName type ) {",public ValueBuilder < P   THIS > optionalValue   PrimitiveTypeName type
dd92a9db6b288def8159f30336f6793239882c9d,254,added,0.0,"public static class GroupElementBuilder < LP , L extends BaseListBuilder < LP , L > >",public static class GroupElementBuilder < LP   L extends BaseListBuilder < LP   L > >
dd92a9db6b288def8159f30336f6793239882c9d,255,added,0.0,return self ( ) ;,return self
dd92a9db6b288def8159f30336f6793239882c9d,256,added,0.0,"Collections . addAll ( fields , types ) ;",Collections   addAll   fields   types
dd92a9db6b288def8159f30336f6793239882c9d,257,added,0.0,"public ListValueBuilder < MP , M > requiredListValue ( ) {",public ListValueBuilder < MP   M > requiredListValue
dd92a9db6b288def8159f30336f6793239882c9d,258,added,0.0,"listBuilder . setElementType ( build ( ""element"" ) ) ;",listBuilder   setElementType   build   <STR>
dd92a9db6b288def8159f30336f6793239882c9d,259,added,0.0,"mapBuilder . setValueType ( build ( ""value"" ) ) ;",mapBuilder   setValueType   build   <STR>
dd92a9db6b288def8159f30336f6793239882c9d,260,added,0.0,protected void setKeyType ( Type keyType ) {,protected void setKeyType   Type keyType
dd92a9db6b288def8159f30336f6793239882c9d,261,added,0.0,"public BasePrimitiveBuilder < P , THIS > precision ( int precision ) {",public BasePrimitiveBuilder < P   THIS > precision   int precision
dd92a9db6b288def8159f30336f6793239882c9d,262,added,0.0,"public ElementBuilder < P , THIS > element ( PrimitiveTypeName type ,",public ElementBuilder < P   THIS > element   PrimitiveTypeName type
dd92a9db6b288def8159f30336f6793239882c9d,263,added,0.0,"return new ValueBuilder < MP , M > ( mapBuilder , type ) . repetition ( repetition ) ;",return new ValueBuilder < MP   M >   mapBuilder   type     repetition   repetition
dd92a9db6b288def8159f30336f6793239882c9d,264,deleted,0.0,"return new PrimitiveBuilder < PrimitiveType > ( PrimitiveType . class , type )",return new PrimitiveBuilder < PrimitiveType >   PrimitiveType   class   type
dd92a9db6b288def8159f30336f6793239882c9d,265,deleted,0.0,. repetition ( Type . Repetition . REPEATED ) ;,repetition   Type   Repetition   REPEATED
dd92a9db6b288def8159f30336f6793239882c9d,266,deleted,0.0,public GroupBuilder < GroupBuilder < P > > optionalGroup ( ) {,public GroupBuilder < GroupBuilder < P > > optionalGroup
dd92a9db6b288def8159f30336f6793239882c9d,267,deleted,0.0,public PrimitiveBuilder < GroupBuilder < P > > required (,public PrimitiveBuilder < GroupBuilder < P > > required
dd92a9db6b288def8159f30336f6793239882c9d,268,deleted,0.0,public static PrimitiveBuilder < PrimitiveType > repeated (,public static PrimitiveBuilder < PrimitiveType > repeated
dd92a9db6b288def8159f30336f6793239882c9d,269,deleted,0.0,if ( GroupBuilder . class . isAssignableFrom ( parent . getClass ( ) ) ) {,if   GroupBuilder   class   isAssignableFrom   parent   getClass
dd92a9db6b288def8159f30336f6793239882c9d,270,deleted,0.0,private GroupBuilder ( Class < P > returnType ) {,private GroupBuilder   Class < P > returnType
dd92a9db6b288def8159f30336f6793239882c9d,271,deleted,0.0,return this ;,return this
dd92a9db6b288def8159f30336f6793239882c9d,272,deleted,0.0,},
dd92a9db6b288def8159f30336f6793239882c9d,273,deleted,0.0,public GroupBuilder < GroupBuilder < P > > repeatedGroup ( ) {,public GroupBuilder < GroupBuilder < P > > repeatedGroup
dd92a9db6b288def8159f30336f6793239882c9d,274,deleted,0.0,"PrimitiveTypeName type , Type . Repetition repetition ) {",PrimitiveTypeName type   Type   Repetition repetition
dd92a9db6b288def8159f30336f6793239882c9d,275,deleted,0.0,GroupBuilder . class . cast ( parent ) . addField ( type ) ;,GroupBuilder   class   cast   parent     addField   type
dd92a9db6b288def8159f30336f6793239882c9d,276,deleted,0.0,PrimitiveTypeName type ) {,PrimitiveTypeName type
dd92a9db6b288def8159f30336f6793239882c9d,277,deleted,0.0,public static PrimitiveBuilder < PrimitiveType > optional (,public static PrimitiveBuilder < PrimitiveType > optional
dd92a9db6b288def8159f30336f6793239882c9d,278,deleted,0.0,public PrimitiveBuilder < P > scale ( int scale ) {,public PrimitiveBuilder < P > scale   int scale
dd92a9db6b288def8159f30336f6793239882c9d,279,deleted,0.0,"public static class GroupBuilder < P > extends Builder < GroupBuilder < P > , P > {",public static class GroupBuilder < P > extends Builder < GroupBuilder < P >   P >
dd92a9db6b288def8159f30336f6793239882c9d,280,deleted,0.0,} else {,else
dd92a9db6b288def8159f30336f6793239882c9d,281,deleted,0.0,public PrimitiveBuilder < GroupBuilder < P > > repeated (,public PrimitiveBuilder < GroupBuilder < P > > repeated
dd92a9db6b288def8159f30336f6793239882c9d,282,deleted,0.0,return new GroupBuilder < GroupBuilder < P > > ( this ),return new GroupBuilder < GroupBuilder < P > >   this
dd92a9db6b288def8159f30336f6793239882c9d,283,deleted,0.0,"public static class PrimitiveBuilder < P > extends Builder < PrimitiveBuilder < P > , P > {",public static class PrimitiveBuilder < P > extends Builder < PrimitiveBuilder < P >   P >
dd92a9db6b288def8159f30336f6793239882c9d,284,deleted,0.0,public PrimitiveBuilder < GroupBuilder < P > > primitive (,public PrimitiveBuilder < GroupBuilder < P > > primitive
dd92a9db6b288def8159f30336f6793239882c9d,285,deleted,0.0,"return new PrimitiveBuilder < GroupBuilder < P > > ( this , type )",return new PrimitiveBuilder < GroupBuilder < P > >   this   type
dd92a9db6b288def8159f30336f6793239882c9d,286,deleted,0.0,protected final T repetition ( Type . Repetition repetition ) {,protected final T repetition   Type   Repetition repetition
dd92a9db6b288def8159f30336f6793239882c9d,287,deleted,0.0,for ( Type type : types ) {,for   Type type   types
dd92a9db6b288def8159f30336f6793239882c9d,288,deleted,0.0,public PrimitiveBuilder < P > length ( int length ) {,public PrimitiveBuilder < P > length   int length
dd92a9db6b288def8159f30336f6793239882c9d,289,deleted,0.0,protected PrimitiveBuilder < P > self ( ) {,protected PrimitiveBuilder < P > self
dd92a9db6b288def8159f30336f6793239882c9d,290,deleted,0.0,"private PrimitiveBuilder ( Class < P > returnType , PrimitiveTypeName type ) {",private PrimitiveBuilder   Class < P > returnType   PrimitiveTypeName type
dd92a9db6b288def8159f30336f6793239882c9d,291,deleted,0.0,public GroupBuilder < GroupBuilder < P > > requiredGroup ( ) {,public GroupBuilder < GroupBuilder < P > > requiredGroup
dd92a9db6b288def8159f30336f6793239882c9d,292,deleted,0.0,public T as ( OriginalType type ) {,public T as   OriginalType type
dd92a9db6b288def8159f30336f6793239882c9d,293,deleted,0.0,fields . add ( type ) ;,fields   add   type
dd92a9db6b288def8159f30336f6793239882c9d,294,deleted,0.0,"private PrimitiveBuilder ( P parent , PrimitiveTypeName type ) {",private PrimitiveBuilder   P parent   PrimitiveTypeName type
dd92a9db6b288def8159f30336f6793239882c9d,295,deleted,0.0,"public abstract static class Builder < T extends Builder , P > {",public abstract static class Builder < T extends Builder   P >
dd92a9db6b288def8159f30336f6793239882c9d,296,deleted,0.0,public static PrimitiveBuilder < PrimitiveType > primitive (,public static PrimitiveBuilder < PrimitiveType > primitive
dd92a9db6b288def8159f30336f6793239882c9d,297,deleted,0.0,public GroupBuilder < GroupBuilder < P > > group ( Type . Repetition repetition ) {,public GroupBuilder < GroupBuilder < P > > group   Type   Repetition repetition
dd92a9db6b288def8159f30336f6793239882c9d,298,deleted,0.0,public T id ( int id ) {,public T id   int id
dd92a9db6b288def8159f30336f6793239882c9d,299,deleted,0.0,public static PrimitiveBuilder < PrimitiveType > required (,public static PrimitiveBuilder < PrimitiveType > required
dd92a9db6b288def8159f30336f6793239882c9d,300,deleted,0.0,public GroupBuilder < P > addField ( Type type ) {,public GroupBuilder < P > addField   Type type
dd92a9db6b288def8159f30336f6793239882c9d,301,deleted,0.0,. repetition ( Type . Repetition . REQUIRED ) ;,repetition   Type   Repetition   REQUIRED
dd92a9db6b288def8159f30336f6793239882c9d,302,deleted,0.0,. repetition ( repetition ) ;,repetition   repetition
dd92a9db6b288def8159f30336f6793239882c9d,303,deleted,0.0,public PrimitiveBuilder < GroupBuilder < P > > optional (,public PrimitiveBuilder < GroupBuilder < P > > optional
dd92a9db6b288def8159f30336f6793239882c9d,304,deleted,0.0,private GroupBuilder ( P parent ) {,private GroupBuilder   P parent
dd92a9db6b288def8159f30336f6793239882c9d,305,deleted,0.0,public GroupBuilder < P > addFields ( Type . . . types ) {,public GroupBuilder < P > addFields   Type       types
dd92a9db6b288def8159f30336f6793239882c9d,306,deleted,0.0,protected GroupBuilder < P > self ( ) {,protected GroupBuilder < P > self
dd92a9db6b288def8159f30336f6793239882c9d,307,deleted,0.0,public PrimitiveBuilder < P > precision ( int precision ) {,public PrimitiveBuilder < P > precision   int precision
dd92a9db6b288def8159f30336f6793239882c9d,308,deleted,0.0,protected abstract T self ( ) ;,protected abstract T self
